,COWZ,DBB,GLD,QQQ,SCHD,SPY,TLT
2016-12-30,0.0,0.41854583331989803,0.0,0.0,0.0,0.0,0.5816636707428182
2017-01-03,0.0,0.4080922857014865,0.0,0.0,0.0,0.0,0.5919099007253878
2017-01-04,0.0,0.41250296372814566,0.0,0.0,0.0,0.0,0.5874991981396767
2017-01-05,0.0,0.40810391702132187,0.0,0.0,0.0,0.0,0.59189822750912
2017-01-06,0.0,0.4117744940233671,0.0,0.0,0.0,0.0,0.5882276570031543
2017-01-09,0.0,0.41142974674434124,0.0,0.0,0.0,0.0,0.5885723884487251
2017-01-10,0.0,0.4158401039528559,0.0,0.0,0.0,0.0,0.584162016676621
2017-01-11,0.0,0.4147110460984578,0.0,0.0,0.0,0.0,0.5852910715421789
2017-01-12,0.0,0.42098028482389455,0.0,0.0,0.0,0.0,0.5790218148177342
2017-01-13,0.0,0.42527342848661254,0.0,0.0,0.0,0.0,0.5747286655954255
2017-01-17,0.0,0.4171422942411797,0.0,0.0,0.0,0.0,0.5828598075103864
2017-01-18,0.0,0.4228242824224654,0.0,0.0,0.0,0.0,0.57717782588708
2017-01-19,0.0,0.42396638257503433,0.0,0.0,0.0,0.0,0.5760357361381241
2017-01-20,0.0,0.425530851980115,0.0,0.0,0.0,0.0,0.574471265248709
2017-01-23,0.0,0.42554026761482916,0.0,0.0,0.0,0.0,0.5744618286488319
2017-01-24,0.0,0.43069850195773485,0.0,0.0,0.0,0.0,0.5693035898572096
2017-01-25,0.0,0.43191057862057897,0.0,0.0,0.0,0.0,0.5680915353139808
2017-01-26,0.0,0.4275048608340086,0.0,0.0,0.0,0.0,0.5724972623888792
2017-01-27,0.0,0.42738910806455827,0.0,0.0,0.0,0.0,0.5726130079978575
2017-01-30,0.0,0.4281268357287215,0.0,0.0,0.0,0.0,0.5718752840290761
2017-01-31,0.0,0.4311269189850288,0.0,0.0,0.0,0.0,0.568875175122831
2017-02-01,0.0,0.4082530311219624,0.0,0.0,0.0,0.0,0.5917540162561777
2017-02-02,0.0,0.4079083830325984,0.0,0.0,0.0,0.0,0.5920986715569019
2017-02-03,0.0,0.40456703730893157,0.0,0.0,0.0,0.0,0.5954400602158272
2017-02-06,0.0,0.40401568870473137,0.0,0.0,0.0,0.0,0.5959913728154165
2017-02-07,0.0,0.4025527707258926,0.0,0.0,0.0,0.0,0.5974542566211127
2017-02-08,0.0,0.4021294261967542,0.0,0.0,0.0,0.0,0.5978775119296188
2017-02-09,0.0,0.40403196675315,0.0,0.0,0.0,0.0,0.5959750301505832
2017-02-10,0.0,0.41063724984002326,0.0,0.0,0.0,0.0,0.5893696736766671
2017-02-13,0.0,0.410672152377155,0.0,0.0,0.0,0.0,0.589334792726684
2017-02-14,0.0,0.41213665428561175,0.0,0.0,0.0,0.0,0.5878703241419271
2017-02-15,0.0,0.4141308589437101,0.0,0.0,0.0,0.0,0.5858761281152945
2017-02-16,0.0,0.41164166580134476,0.0,0.0,0.0,0.0,0.5883653129583476
2017-02-17,0.0,0.4074200257507902,0.0,0.0,0.0,0.0,0.5925869617529249
2017-02-21,0.0,0.41019295454078386,0.0,0.0,0.0,0.0,0.5898140125715396
2017-02-22,0.0,0.40986363941002507,0.0,0.0,0.0,0.0,0.5901433201470434
2017-02-23,0.0,0.4027121729841502,0.0,0.0,0.0,0.0,0.5972948500382878
2017-02-24,0.0,0.40390976563781983,0.0,0.0,0.0,0.0,0.5960971664677369
2017-02-27,0.0,0.40489326819971516,0.0,0.0,0.0,0.0,0.5951136936890487
2017-02-28,0.0,0.40576540813094786,0.0,0.0,0.0,0.0,0.5942415180037967
2017-03-01,0.44428276519726295,0.2097028792478465,0.0,0.0,0.0,0.0,0.3461476424735914
2017-03-02,0.44593077890309146,0.20670858388936075,0.0,0.0,0.0,0.0,0.34749492980566665
2017-03-03,0.44483254786702214,0.20709911550653629,0.0,0.0,0.0,0.0,0.3482025569394846
2017-03-06,0.4454217748858499,0.20550008712328066,0.0,0.0,0.0,0.0,0.34921339787075806
2017-03-07,0.4447277692721099,0.20493663262806996,0.0,0.0,0.0,0.0,0.3504717621448784
2017-03-08,0.44592670348635194,0.2046250577683619,0.0,0.0,0.0,0.0,0.3495848001563582
2017-03-09,0.44592332741469837,0.20533523750134433,0.0,0.0,0.0,0.0,0.34887882112127144
2017-03-10,0.4452028490437061,0.2062088478149303,0.0,0.0,0.0,0.0,0.3487251525225746
