,COWZ,DBB,GLD,QQQ,SCHD,SPY,TLT
2016-10-04,0.7009707831078716,0.0,0.0,0.14997995709431605,0.14904997470594372,0.0,0.0
2016-10-05,0.7001491300981797,0.0,0.0,0.15033569048206805,0.14951589349894706,0.0,0.0
2016-10-06,0.7001275394758408,0.0,0.0,0.1502551233872988,0.14961805120337027,0.0,0.0
2016-10-07,0.7005575071157788,0.0,0.0,0.1500181620799054,0.14942504531869505,0.0,0.0
2016-10-10,0.6997434323878585,0.0,0.0,0.15079245407473738,0.1494648272308207,0.0,0.0
2016-10-11,0.7023027215708089,0.0,0.0,0.14918590559559228,0.14851208914725747,0.0,0.0
2016-10-12,0.70231665909175,0.0,0.0,0.14906191861882265,0.1486221386277999,0.0,0.0
2016-10-13,0.703017771392823,0.0,0.0,0.14867701256786225,0.14830593310132073,0.0,0.0
2016-10-14,0.7027420699900188,0.0,0.0,0.14879654048074503,0.14846210631912082,0.0,0.0
2016-10-17,0.7033043086320849,0.0,0.0,0.14850878351702151,0.14818762522391815,0.0,0.0
2016-10-18,0.702300465005599,0.0,0.0,0.1496170382699764,0.1480832130831739,0.0,0.0
2016-10-19,0.7025351072644896,0.0,0.0,0.149654327392517,0.14781128195101703,0.0,0.0
2016-10-20,0.7030115717157527,0.0,0.0,0.14957792150387653,0.14741122388434585,0.0,0.0
2016-10-21,0.7022675704579493,0.0,0.0,0.14997815288836555,0.1477549930083935,0.0,0.0
2016-10-24,0.7004798105054113,0.0,0.0,0.15139429585250122,0.1481266081825158,0.0,0.0
2016-10-25,0.700767072200135,0.0,0.0,0.15097504489160837,0.14825859775134093,0.0,0.0
2016-10-26,0.7013117483468698,0.0,0.0,0.15006558673730647,0.14862338032387792,0.0,0.0
2016-10-27,0.7021177667695971,0.0,0.0,0.14955273417387974,0.1483302152953105,0.0,0.0
2016-10-28,0.7026773678018583,0.0,0.0,0.14873203549363923,0.14859131352266625,0.0,0.0
2016-10-31,0.7026500479281627,0.0,0.0,0.14858654414734435,0.14876412472444203,0.0,0.0
2016-11-01,0.3000496813046304,0.0,0.0,0.0,0.7001159230441376,0.0,0.0
2016-11-02,0.3008321788721673,0.0,0.0,0.0,0.6993338597884323,0.0,0.0
2016-11-03,0.30142698844976495,0.0,0.0,0.0,0.6987393810087614,0.0,0.0
2016-11-04,0.3022491532406468,0.0,0.0,0.0,0.6979176725139354,0.0,0.0
2016-11-07,0.2983331013696709,0.0,0.0,0.0,0.7018315656023109,0.0,0.0
2016-11-08,0.29713317446729026,0.0,0.0,0.0,0.703030832989443,0.0,0.0
2016-11-09,0.2952529054728721,0.0,0.0,0.0,0.7049100670426772,0.0,0.0
2016-11-10,0.29549894960127926,0.0,0.0,0.0,0.7046641618241445,0.0,0.0
2016-11-11,0.29564677337885986,0.0,0.0,0.0,0.704516422744322,0.0,0.0
2016-11-14,0.29594286428771355,0.0,0.0,0.0,0.7042204988324101,0.0,0.0
2016-11-15,0.29427282013505285,0.0,0.0,0.0,0.7058896243848729,0.0,0.0
2016-11-16,0.2942728210245365,0.0,0.0,0.0,0.7058896265185299,0.0,0.0
2016-11-17,0.2940775843151813,0.0,0.0,0.0,0.7060847582795975,0.0,0.0
2016-11-18,0.2943216725883688,0.0,0.0,0.0,0.7058408075836119,0.0,0.0
2016-11-21,0.2929115795159875,0.0,0.0,0.0,0.707250125159584,0.0,0.0
2016-11-22,0.2918508343764937,0.0,0.0,0.0,0.7083102878296965,0.0,0.0
2016-11-23,0.2917547847023747,0.0,0.0,0.0,0.7084062877291157,0.0,0.0
2016-11-25,0.2908454480642342,0.0,0.0,0.0,0.7093151254538907,0.0,0.0
2016-11-28,0.2911319951982011,0.0,0.0,0.0,0.7090287395746373,0.0,0.0
2016-11-29,0.291179808698199,0.0,0.0,0.0,0.7089809555274249,0.0,0.0
2016-11-30,0.2919469528082791,0.0,0.0,0.0,0.7082142380306868,0.0,0.0
2016-12-01,0.7001169505208819,0.0,0.0,0.15002506082590325,0.15002506082590325,0.0,0.0
2016-12-02,0.6995639586834581,0.0,0.0,0.15020515536442877,0.15039782939994487,0.0,0.0
2016-12-05,0.698306983694435,0.0,0.0,0.15110157424706064,0.1507580887751228,0.0,0.0
2016-12-06,0.697760513615849,0.0,0.0,0.15134589472482726,0.15106011119412138,0.0,0.0
2016-12-07,0.694944996361637,0.0,0.0,0.1526438959458177,0.1525769587216535,0.0,0.0
2016-12-08,0.6947084187007624,0.0,0.0,0.1528626678642864,0.1525947113508546,0.0,0.0
2016-12-09,0.6932973532002472,0.0,0.0,0.15374871712027155,0.15311939436901523,0.0,0.0
2016-12-12,0.6932486123378185,0.0,0.0,0.15304319289557,0.15387365116346535,0.0,0.0
2016-12-13,0.6912416442172583,0.0,0.0,0.1545243077281871,0.15439902897770114,0.0,0.0
2016-12-14,0.6925443107252992,0.0,0.0,0.15449421295380653,0.153126771753467,0.0,0.0
2016-12-15,0.6920627844512869,0.0,0.0,0.1546308118025738,0.15347158758322324,0.0,0.0
2016-12-16,0.6924104918671878,0.0,0.0,0.15413661991481825,0.15361815838325493,0.0,0.0
2016-12-19,0.6917125359392036,0.0,0.0,0.15461210846391873,0.15384046256645037,0.0,0.0
2016-12-20,0.6918864385508322,0.0,0.0,0.1546265844172011,0.1536514727641929,0.0,0.0
2016-12-21,0.6916948329640926,0.0,0.0,0.1548405377374453,0.1536294791032748,0.0,0.0
2016-12-22,0.6894448059445449,0.0,0.0,0.155821898785195,0.15489966279718922,0.0,0.0
2016-12-23,0.6897315117065714,0.0,0.0,0.1556766537762624,0.15475793976399943,0.0,0.0
2016-12-27,0.6899539975548775,0.0,0.0,0.15584028401563435,0.1543711483256587,0.0,0.0
2016-12-28,0.6895560729555518,0.0,0.0,0.15601888176719977,0.1545919669137821,0.0,0.0
2016-12-29,0.6901303176491584,0.0,0.0,0.1555493722970176,0.15448696880394044,0.0,0.0
2016-12-30,0.6906513687753647,0.0,0.0,0.15475516324742553,0.1547610005112416,0.0,0.0
2017-01-03,0.7000018093926823,0.0,0.0,0.15000038772700336,0.15000038772700336,0.0,0.0
2017-01-04,0.7026018754002328,0.0,0.0,0.14898479374306692,0.14841588437149317,0.0,0.0
2017-01-05,0.7004437785002947,0.0,0.0,0.15055673039417336,0.14900205709789963,0.0,0.0
2017-01-06,0.7004377850026084,0.0,0.0,0.15121361457839186,0.14835115525565484,0.0,0.0
2017-01-09,0.6998855790482712,0.0,0.0,0.1521327630372029,0.14798421992670696,0.0,0.0
2017-01-10,0.700319833955765,0.0,0.0,0.15233591215387177,0.14734681372657646,0.0,0.0
2017-01-11,0.6988248934402892,0.0,0.0,0.1530905657612691,0.14808710646277126,0.0,0.0
2017-01-12,0.6995628898013286,0.0,0.0,0.15275455693230136,0.1476851173151556,0.0,0.0
2017-01-13,0.6997114681789158,0.0,0.0,0.1528836180762314,0.14740747126232784,0.0,0.0
2017-01-17,0.6999495733434888,0.0,0.0,0.15253676881493045,0.14751621730150555,0.0,0.0
2017-01-18,0.6998308557364306,0.0,0.0,0.15271523023055295,0.1474564713344931,0.0,0.0
2017-01-19,0.6993640289109463,0.0,0.0,0.15319276437901644,0.14744577331248113,0.0,0.0
2017-01-20,0.6993566008652747,0.0,0.0,0.15296391395044664,0.14768204238897947,0.0,0.0
2017-01-23,0.6988620739643779,0.0,0.0,0.15360523972213844,0.14753525220965114,0.0,0.0
2017-01-24,0.6996515270653586,0.0,0.0,0.15325769264713832,0.14709332331815975,0.0,0.0
2017-01-25,0.6989451812921185,0.0,0.0,0.1538736583127379,0.14718368825166875,0.0,0.0
2017-01-26,0.6978702355603732,0.0,0.0,0.15477654899633014,0.14735575555130065,0.0,0.0
2017-01-27,0.6966361535161916,0.0,0.0,0.15553618433630031,0.14783020990489046,0.0,0.0
2017-01-30,0.6967850372247901,0.0,0.0,0.15528354255836904,0.14793398385831102,0.0,0.0
2017-01-31,0.6986694779941245,0.0,0.0,0.15453128415200565,0.14680179424865994,0.0,0.0
2017-02-01,0.7000012530724772,0.0,0.0,0.1500002685155308,0.1500002685155308,0.0,0.0
2017-02-02,0.7009739783997984,0.0,0.0,0.14936175922906117,0.14966604645600695,0.0,0.0
2017-02-03,0.7014338549144619,0.0,0.0,0.14900147550096457,0.1495664443037389,0.0,0.0
2017-02-06,0.7010988704196102,0.0,0.0,0.1493439033290559,0.1495590029658623,0.0,0.0
2017-02-07,0.7001667697244269,0.0,0.0,0.14992772093824833,0.14990728653787108,0.0,0.0
2017-02-08,0.7006770460685641,0.0,0.0,0.14969362852288504,0.14963109692640392,0.0,0.0
2017-02-09,0.7012649240820444,0.0,0.0,0.14936237958008164,0.14937445756892964,0.0,0.0
2017-02-10,0.7019883092488478,0.0,0.0,0.1490764245663065,0.14893701828610081,0.0,0.0
2017-02-13,0.7024164410851956,0.0,0.0,0.14890875506485218,0.1486765441795994,0.0,0.0
2017-02-14,0.7020139148715104,0.0,0.0,0.14920763306683782,0.14878019008749727,0.0,0.0
2017-02-15,0.7022552547811524,0.0,0.0,0.14910484832913345,0.14864162354565816,0.0,0.0
2017-02-16,0.7020191425578991,0.0,0.0,0.1490657805064675,0.14891680370960866,0.0,0.0
2017-02-17,0.7016659613027026,0.0,0.0,0.149464255473276,0.14887150718086997,0.0,0.0
2017-02-21,0.7023454907493804,0.0,0.0,0.14908944472990499,0.1485667757536155,0.0,0.0
2017-02-22,0.7019212019397417,0.0,0.0,0.14939718970591578,0.14868332249778857,0.0,0.0
2017-02-23,0.7021897606098534,0.0,0.0,0.1486666406085343,0.14914531100641043,0.0,0.0
2017-02-24,0.7025033801250871,0.0,0.0,0.14845436280767593,0.14904396360083466,0.0,0.0
2017-02-27,0.703456965872223,0.0,0.0,0.1480530449708267,0.1484916890229799,0.0,0.0
2017-02-28,0.7023545911598035,0.0,0.0,0.14865643114583144,0.14899068977493066,0.0,0.0
2017-03-01,0.7000002766156797,0.0,0.0,0.15000005927478852,0.15000005927478852,0.0,0.0
2017-03-02,0.7000814854414635,0.0,0.0,0.14983064558303907,0.15008826569696282,0.0,0.0
2017-03-03,0.6996063262170229,0.0,0.0,0.1502889047694961,0.15010516623054693,0.0,0.0
2017-03-06,0.6986644349777617,0.0,0.0,0.1507102014530481,0.15062576279505463,0.0,0.0
2017-03-07,0.6974433374661829,0.0,0.0,0.1514290045241021,0.15112805982791788,0.0,0.0
2017-03-08,0.6973338799750787,0.0,0.0,0.1517013265064079,0.1509651953627667,0.0,0.0
2017-03-09,0.6959380908143922,0.0,0.0,0.15242514932583257,0.15163716332442845,0.0,0.0
2017-03-10,0.6955627887974274,0.0,0.0,0.15262784058615303,0.1518097729383658,0.0,0.0
2017-03-13,0.6952185007322226,0.0,0.0,0.15296175555136066,0.1518201462571265,0.0,0.0
2017-03-14,0.6952796332364015,0.0,0.0,0.15298283857191305,0.15173793178159048,0.0,0.0
2017-03-15,0.6964167148061376,0.0,0.0,0.15230610446331114,0.15127758008291167,0.0,0.0
2017-03-16,0.6957987348169934,0.0,0.0,0.15263159709569168,0.1515700685775355,0.0,0.0
2017-03-17,0.6958471585349204,0.0,0.0,0.1525304247940345,0.15162281704641042,0.0,0.0
2017-03-20,0.6953602267522959,0.0,0.0,0.1529295894673196,0.15171058485010638,0.0,0.0
2017-03-21,0.6938495624636355,0.0,0.0,0.1531060790174904,0.1530447662503303,0.0,0.0
2017-03-22,0.6940450420778473,0.0,0.0,0.15345637281840654,0.15249899102867526,0.0,0.0
2017-03-23,0.6947431436661291,0.0,0.0,0.15301616118702974,0.15224110094413992,0.0,0.0
2017-03-24,0.6942973654357515,0.0,0.0,0.15356975440976778,0.15213328659065462,0.0,0.0
2017-03-27,0.6947211037672879,0.0,0.0,0.15354829526843253,0.1517310067039252,0.0,0.0
2017-03-28,0.6956071976900612,0.0,0.0,0.15317276445542316,0.15122044015453087,0.0,0.0
2017-03-29,0.6962023050188632,0.0,0.0,0.15324144811119597,0.15055664750627093,0.0,0.0
2017-03-30,0.6967536714860162,0.0,0.0,0.1529873234419559,0.1502594043920284,0.0,0.0
2017-03-31,0.6971479488639959,0.0,0.0,0.1528048571446269,0.1500475931182627,0.0,0.0
2017-04-03,0.7000008546983072,0.0,0.0,0.15000018314963726,0.15000018314963726,0.0,0.0
2017-04-04,0.6990859888141765,0.0,0.0,0.15039099481743065,0.15052423864527598,0.0,0.0
2017-04-05,0.6989817466246752,0.0,0.0,0.15033872728427247,0.1506807529815557,0.0,0.0
2017-04-06,0.6997770320151976,0.0,0.0,0.14994756443584126,0.15027662663670377,0.0,0.0
2017-04-07,0.7001919460443782,0.0,0.0,0.1496668790402925,0.15014239640070995,0.0,0.0
2017-04-10,0.7003145847655067,0.0,0.0,0.14963403701978942,0.15005259900909837,0.0,0.0
2017-04-11,0.7001344732220134,0.0,0.0,0.1493827473674451,0.1504840034792275,0.0,0.0
2017-04-12,0.7003355542036122,0.0,0.0,0.1491991358047198,0.15046653754438039,0.0,0.0
2017-04-13,0.6995919641900851,0.0,0.0,0.149728980471241,0.15068029220287132,0.0,0.0
2017-04-17,0.6994326846715354,0.0,0.0,0.14993551697607757,0.15063302678917456,0.0,0.0
2017-04-18,0.6990420519434553,0.0,0.0,0.15003279987550205,0.15092637932746605,0.0,0.0
2017-04-19,0.7003660163336803,0.0,0.0,0.14979701865012343,0.14983819230397477,0.0,0.0
2017-04-20,0.7014269606410529,0.0,0.0,0.14951776671161765,0.14905648752222328,0.0,0.0
2017-04-21,0.7007027837465049,0.0,0.0,0.14998151761891007,0.1493169175914454,0.0,0.0
2017-04-24,0.7006177628123387,0.0,0.0,0.15026665442603912,0.149116789509541,0.0,0.0
2017-04-25,0.6996193237165059,0.0,0.0,0.1509069372044133,0.1494749423086414,0.0,0.0
2017-04-26,0.7010377175701409,0.0,0.0,0.15025557918679294,0.1487079030053665,0.0,0.0
2017-04-27,0.7001771138068933,0.0,0.0,0.1510865836515253,0.14873750177929065,0.0,0.0
2017-04-28,0.6987403815532867,0.0,0.0,0.15229665451930408,0.14896417067470732,0.0,0.0
2017-05-01,0.7000007248576322,0.0,0.0,0.15000015532663546,0.15000015532663546,0.0,0.0
2017-05-02,0.6999930322066601,0.0,0.0,0.15009601749104273,0.14991198477438156,0.0,0.0
2017-05-03,0.6994801999333329,0.0,0.0,0.15006119382499605,0.15045964383046165,0.0,0.0
2017-05-04,0.6995371591257512,0.0,0.0,0.14999293033804983,0.15047094730981672,0.0,0.0
2017-05-05,0.7008334354335248,0.0,0.0,0.14935103224884816,0.1498165609380605,0.0,0.0
2017-05-08,0.700004675380298,0.0,0.0,0.15001179744118526,0.14998455813824488,0.0,0.0
2017-05-09,0.7004514497647292,0.0,0.0,0.15011557895432356,0.14943399941074878,0.0,0.0
2017-05-10,0.7006389090114684,0.0,0.0,0.1500147863805762,0.14934733149005036,0.0,0.0
2017-05-11,0.6994088225688094,0.0,0.0,0.15089076511796928,0.14970144604950025,0.0,0.0
2017-05-12,0.6974999618986142,0.0,0.0,0.1521540157822868,0.15034706241446727,0.0,0.0
2017-05-15,0.6978976844801041,0.0,0.0,0.15178748140005408,0.150315868462915,0.0,0.0
2017-05-16,0.6964147151787211,0.0,0.0,0.15278074748789905,0.1508055741569288,0.0,0.0
2017-05-17,0.6967253169337405,0.0,0.0,0.151607897132295,0.15166784167824202,0.0,0.0
2017-05-18,0.6953931204631244,0.0,0.0,0.15285099280212724,0.15175694194625824,0.0,0.0
2017-05-19,0.6964926720481642,0.0,0.0,0.1520393186774899,0.15146905450390574,0.0,0.0
2017-05-22,0.6958814091029687,0.0,0.0,0.15259212573379052,0.1515275054769208,0.0,0.0
2017-05-23,0.6955173341204501,0.0,0.0,0.15290231768331025,0.1515813896136614,0.0,0.0
2017-05-24,0.6944400947053504,0.0,0.0,0.15364073082656196,0.15192021616181964,0.0,0.0
2017-05-25,0.6946030998254643,0.0,0.0,0.15369813095164664,0.15169980254740556,0.0,0.0
2017-05-26,0.6940517783606528,0.0,0.0,0.15414492604361546,0.15180433012789596,0.0,0.0
2017-05-30,0.6937048059178645,0.0,0.0,0.15419878277019095,0.1520974453649067,0.0,0.0
2017-05-31,0.692371559878364,0.0,0.0,0.1546225833383034,0.15300689408537135,0.0,0.0
2017-06-01,0.7000010473232985,0.0,0.0,0.1500002244264211,0.1500002244264211,0.0,0.0
2017-06-02,0.6990210863952029,0.0,0.0,0.15121311964245626,0.1497672852622536,0.0,0.0
2017-06-05,0.6981956286006021,0.0,0.0,0.15157909892686838,0.15022676775118457,0.0,0.0
2017-06-06,0.6977136145913055,0.0,0.0,0.15173507555841423,0.1505528126973438,0.0,0.0
2017-06-07,0.6970843658652309,0.0,0.0,0.1524135502377336,0.1505035876290886,0.0,0.0
2017-06-08,0.6979064194805518,0.0,0.0,0.15212854162122524,0.14996653830999562,0.0,0.0
2017-06-09,0.7006611127695427,0.0,0.0,0.14868237824476802,0.15065801207485283,0.0,0.0
2017-06-12,0.7009746124454169,0.0,0.0,0.14799433418413602,0.15103255762144002,0.0,0.0
2017-06-13,0.7006755273124851,0.0,0.0,0.14851871673989891,0.1508072534344669,0.0,0.0
2017-06-14,0.6997842298155301,0.0,0.0,0.14853609878975413,0.15168117565401404,0.0,0.0
2017-06-15,0.6995438314569287,0.0,0.0,0.14833743551547757,0.15212024203016214,0.0,0.0
2017-06-16,0.6989981896625946,0.0,0.0,0.14814999230489934,0.15285333173459426,0.0,0.0
2017-06-19,0.6983931940551966,0.0,0.0,0.1492877900495614,0.15232051619756118,0.0,0.0
2017-06-20,0.6979197068518249,0.0,0.0,0.1493402461844132,0.15274155969996217,0.0,0.0
2017-06-21,0.6968296797756706,0.0,0.0,0.15092488346399335,0.15224695061699237,0.0,0.0
2017-06-22,0.69868216917461,0.0,0.0,0.15006401287743729,0.15125532365462943,0.0,0.0
2017-06-23,0.698475072296729,0.0,0.0,0.15030691397370657,0.1512195161649495,0.0,0.0
2017-06-26,0.7005021938587331,0.0,0.0,0.14901145743858593,0.15048784524035855,0.0,0.0
2017-06-27,0.7025933451227862,0.0,0.0,0.14711789044959261,0.15029026930349987,0.0,0.0
2017-06-28,0.7018408625288387,0.0,0.0,0.14822816805040356,0.14993246416482237,0.0,0.0
2017-06-29,0.7028889087105104,0.0,0.0,0.14717924285212905,0.1499333588781115,0.0,0.0
2017-06-30,0.7033490624755021,0.0,0.0,0.1467476861938981,0.14990475685659604,0.0,0.0
2017-07-03,0.7000010945612087,0.0,0.0,0.15000023454883044,0.15000023454883044,0.0,0.0
2017-07-05,0.698579393343889,0.0,0.0,0.1513989058836606,0.1500232636990975,0.0,0.0
2017-07-06,0.6971206381283187,0.0,0.0,0.15201704101352645,0.15086390450892379,0.0,0.0
2017-07-07,0.6970326965385301,0.0,0.0,0.15253709465707974,0.15043178098150473,0.0,0.0
2017-07-10,0.6957011916679144,0.0,0.0,0.15387167673468707,0.1504287073007372,0.0,0.0
2017-07-11,0.6957380813930523,0.0,0.0,0.1541342695403266,0.1501292230972588,0.0,0.0
2017-07-12,0.6948086552194545,0.0,0.0,0.15499763936379032,0.1501952697668531,0.0,0.0
2017-07-13,0.6958964395117028,0.0,0.0,0.1545453199943623,0.14955979691433355,0.0,0.0
2017-07-14,0.6955426386817805,0.0,0.0,0.15488626990356968,0.14957263914935615,0.0,0.0
2017-07-17,0.6968137713248864,0.0,0.0,0.154310190581102,0.14887757937810014,0.0,0.0
2017-07-18,0.6944120988920469,0.0,0.0,0.15615854745415597,0.14943090311330623,0.0,0.0
2017-07-19,0.6953754272292104,0.0,0.0,0.15586096484100737,0.14876514548138112,0.0,0.0
2017-07-20,0.6948178618795754,0.0,0.0,0.15624680197938207,0.148936875537393,0.0,0.0
2017-07-21,0.6946798162537297,0.0,0.0,0.15638612234866106,0.14893560287863528,0.0,0.0
2017-07-24,0.6946586543791751,0.0,0.0,0.1572157531243443,0.1481271351614687,0.0,0.0
2017-07-25,0.6963043825643935,0.0,0.0,0.1557731954734916,0.14792395446002027,0.0,0.0
2017-07-26,0.6952949321489105,0.0,0.0,0.1564046681986609,0.14830193343913786,0.0,0.0
2017-07-27,0.6944746563712042,0.0,0.0,0.15572773219138486,0.14979914830645985,0.0,0.0
2017-07-28,0.6948522442821504,0.0,0.0,0.15583750014726724,0.14931179487159327,0.0,0.0
2017-07-31,0.6955635141553015,0.0,0.0,0.15498481954110493,0.14945320376693141,0.0,0.0
2017-08-01,0.7000011325762772,0.0,0.0,0.15000024269491657,0.15000024269491657,0.0,0.0
2017-08-02,0.6990936634904255,0.0,0.0,0.15072368027639108,0.15018427766705902,0.0,0.0
2017-08-03,0.6996379527218127,0.0,0.0,0.15002742174817227,0.15033624584599617,0.0,0.0
2017-08-04,0.698674211955036,0.0,0.0,0.15054690293731574,0.1507805081604268,0.0,0.0
2017-08-07,0.6988596478080884,0.0,0.0,0.15079879595460924,0.15034317183665727,0.0,0.0
2017-08-08,0.6994514170764777,0.0,0.0,0.15055206663166626,0.1499981321097126,0.0,0.0
2017-08-09,0.6987512697691342,0.0,0.0,0.15077079229541837,0.1504795583019028,0.0,0.0
2017-08-10,0.6976438206431231,0.0,0.0,0.1501982471627711,0.15215958184345513,0.0,0.0
2017-08-11,0.6972212370636454,0.0,0.0,0.15101345083562265,0.1517669582813939,0.0,0.0
2017-08-14,0.6971079591959727,0.0,0.0,0.15147688085794336,0.15141679024957894,0.0,0.0
